profile	1.1.0	1.1.0-bbf27d48a-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.5.50	# Last updated Fri Jul 29 21:33:24 2022

  total time	     percent	cum. percent	       calls	 time / call	          volume	name	aux	comment
   0.0111626	   0.0007113	      98.942	         187	 5.96932e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,compute_max,dim=1,dir=fwd,nFace=1,GPU-device	# 40472.29 Gflop/s, 21500.90 GB/s, tuning took 0.005034 seconds at Mon Jul 11 18:32:48 2022
   0.0111514	 0.000710581	     98.9427	         187	 5.96329e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,compute_max,dim=1,dir=back,nFace=1,GPU-device	# 40513.16 Gflop/s, 21522.62 GB/s, tuning took 0.005024 seconds at Mon Jul 11 18:32:48 2022
    0.011095	 0.000706993	     98.9435	         187	 5.93318e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,compute_max,dim=3,dir=back,nFace=1,GPU-device	# 40718.81 Gflop/s, 21631.87 GB/s, tuning took 0.005077 seconds at Mon Jul 11 18:32:48 2022
    0.011095	 0.000706993	     98.9442	         187	 5.93318e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,compute_max,dim=2,dir=fwd,nFace=1,GPU-device	# 40718.81 Gflop/s, 21631.87 GB/s, tuning took 0.004998 seconds at Mon Jul 11 18:32:48 2022
    0.011095	 0.000706993	     98.9449	         187	 5.93318e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,compute_max,dim=2,dir=back,nFace=1,GPU-device	# 40718.81 Gflop/s, 21631.87 GB/s, tuning took 0.005006 seconds at Mon Jul 11 18:32:48 2022
   0.0110838	 0.000706275	     98.9456	         187	 5.92715e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,compute_max,dim=0,dir=back,nFace=1,GPU-device	# 40760.19 Gflop/s, 21653.85 GB/s, tuning took 0.004934 seconds at Mon Jul 11 18:32:48 2022
   0.0110725	 0.000705557	     98.9463	         187	 5.92113e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,compute_max,dim=3,dir=fwd,nFace=1,GPU-device	# 40801.66 Gflop/s, 21675.88 GB/s, tuning took 0.005019 seconds at Mon Jul 11 18:32:48 2022
   0.0110162	 0.000701968	      98.947	         187	 5.89101e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,compute_max,dim=0,dir=fwd,nFace=1,GPU-device	# 41010.26 Gflop/s, 21786.70 GB/s, tuning took 0.004991 seconds at Mon Jul 11 18:32:48 2022
   0.0107507	 0.000685049	     98.9477	         561	 1.91634e-05	         4x4x2x2	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi8192ELb1ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi64ELi1ELS4_2ELb0EsEEEEEE	GPU-offline,vol=64stride=64precision=2geometry=8Nc=64,vol=64stride=64precision=2geometry=8Nc=64,fine-grained,ghost	# 0.00 Gflop/s, 656.61 GB/s, tuning took 0.146465 seconds at Mon Jul 11 18:32:49 2022
   0.0107507	 0.000685049	     98.9484	         561	 1.91634e-05	         4x4x2x2	N4quda12ExtractGhostIsLi64ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s2ELb0EsEEEE	GPU-offline,vol=64stride=64precision=2geometry=8Nc=64fine-grained,extract	# 0.00 Gflop/s, 164.15 GB/s, tuning took 0.147998 seconds at Mon Jul 11 18:32:49 2022
   0.0106002	 0.000675462	      98.949	         992	 1.06857e-05	       16x16x4x4	N4quda4blas5Norm2IdfEE	GPU-offline,nParity=2,vol=4096,parity=2,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 73.60 Gflop/s, 147.19 GB/s, tuning took 0.070135 seconds at Mon Jul 11 18:32:46 2022
   0.0102309	  0.00065193	     98.9497	         374	 2.73554e-05	  bytes=37748736	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,54	# 0.00 Gflop/s, 1379.94 GB/s, tuning took 0.001118 seconds at Mon Jul 11 18:28:21 2022
  0.00988682	 0.000630003	     98.9503	         187	 5.28707e-05	       16x16x4x4	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb0EsEENS3_IfLi48ELi1ELS4_2ELb1EsEEEEEE	GPU-offline,vol=4096stride=3072precision=2geometry=8Nc=48,vol=4096stride=3072precision=2geometry=8Nc=48,fine-grained,ghost	# 0.00 Gflop/s, 2677.43 GB/s, tuning took 0.630296 seconds at Mon Jul 11 18:32:03 2022
  0.00943923	 0.000601482	     98.9509	           1	  0.00943923	     64x64x16x16	N4quda7RNGInitE	GPU-offline,vol=1048576,parity=2,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	# 0.00 Gflop/s, 0.00 GB/s, tuning took 1.320530 seconds at Mon Jul 11 18:26:51 2022
  0.00943078	 0.000600944	     98.9515	         187	  5.0432e-05	       16x16x4x4	N4quda12ExtractGhostIsLi48ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb0EsEEEE	GPU-offline,vol=4096stride=3072precision=2geometry=8Nc=48fine-grained,inject	# 0.00 Gflop/s, 935.63 GB/s, tuning took 0.924308 seconds at Mon Jul 11 18:32:04 2022
  0.00929637	 0.000592379	     98.9521	         748	 1.24283e-05	         4x4x2x2	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi8192ELb1ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi64ELi1ELS4_13ELb1EsEEEEEE	GPU-offline,vol=64stride=64precision=2geometry=8Nc=64,vol=64stride=64precision=2geometry=8Nc=64,fine-grained,ghost	# 0.00 Gflop/s, 1012.44 GB/s, tuning took 0.105797 seconds at Mon Jul 11 18:32:49 2022
  0.00783074	 0.000498987	     98.9526	         748	 1.04689e-05	    bytes=524288	cudaMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,202	# 0.00 Gflop/s, 100.16 GB/s, tuning took 0.000967 seconds at Mon Jul 11 18:32:48 2022
  0.00777142	 0.000495207	     98.9531	         748	 1.03896e-05	    bytes=262144	cudaMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,202	# 0.00 Gflop/s, 50.46 GB/s, tuning took 0.000999 seconds at Mon Jul 11 18:32:48 2022
  0.00769281	 0.000490197	     98.9536	         374	  2.0569e-05	         4x4x2x2	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi8192ELb1ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi64ELi1ELS4_13ELb1EsEEEEEE	GPU-offline,vol=64stride=64precision=2geometry=8Nc=64,vol=64stride=64precision=2geometry=8Nc=64,fine-grained	# 0.00 Gflop/s, 1631.31 GB/s, tuning took 0.187532 seconds at Mon Jul 11 18:32:49 2022
  0.00707774	 0.000451005	      98.954	        1122	 6.30815e-06	   bytes=9437184	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,80	# 0.00 Gflop/s, 1496.03 GB/s, tuning took 0.000897 seconds at Mon Jul 11 18:31:42 2022
  0.00704302	 0.000448792	     98.9545	        1122	  6.2772e-06	   bytes=9437184	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,81	# 0.00 Gflop/s, 1503.41 GB/s, tuning took 0.000842 seconds at Mon Jul 11 18:31:42 2022
  0.00688753	 0.000438884	     98.9549	         648	 1.06289e-05	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=8geometry=4Nc=3,vol=1048576stride=557056precision=2geometry=4Nc=3,ghost	# 0.00 Gflop/s, 2948.05 GB/s, tuning took 0.051010 seconds at Mon Jul 11 18:22:39 2022
  0.00675529	 0.000430457	     98.9554	         373	 1.81107e-05	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIfdLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=8geometry=4Nc=3,vol=1048576stride=557056precision=4geometry=4Nc=3,ghost	# 0.00 Gflop/s, 2076.19 GB/s, tuning took 0.059070 seconds at Mon Jul 11 18:22:38 2022
  0.00666788	 0.000424887	     98.9558	         187	 3.56571e-05	  bytes=50348032	cudaMemsetAsync	zero,color_spinor_field.cpp,465	# 0.00 Gflop/s, 1412.00 GB/s, tuning took 0.001181 seconds at Mon Jul 11 18:32:46 2022
  0.00646272	 0.000411814	     98.9562	         187	   3.456e-05	         4x4x2x2	N4quda13CalculateYhatIL19QudaFieldLocation_s2EfNS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEES5_NS3_IfLi64ELi1ELS4_13ELb1EfEELi64ELi4ELi2ELb0ELb1EEE	GPU-offline,vol=64stride=64precision=2geometry=8Nc=64,GPU-device,comm=0011,mma	# 30947.56 Gflop/s, 34952.54 GB/s, tuning took 0.001163 seconds at Mon Jul 11 18:32:48 2022
  0.00635073	 0.000404678	     98.9566	        1870	 3.39611e-06	   bytes=2097152	cudaMemset	zero,cuda_gauge_field.cpp,729	# 0.00 Gflop/s, 617.52 GB/s, tuning took 0.000802 seconds at Mon Jul 11 18:32:48 2022
  0.00606819	 0.000386674	      98.957	         374	 1.62251e-05	         4x4x2x2	N4quda12ExtractGhostIsLi64ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEEEE	GPU-offline,vol=64stride=64precision=2geometry=8Nc=64fine-grained,extract	# 0.00 Gflop/s, 193.88 GB/s, tuning took 0.132749 seconds at Mon Jul 11 18:32:48 2022
  0.00595255	 0.000379306	     98.9574	        3179	 1.87246e-06	         bytes=4	cudaMemsetAsync	Launch,coarse_op.cuh,393	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.000573 seconds at Mon Jul 11 18:28:40 2022
  0.00588506	 0.000375005	     98.9577	         187	 3.14709e-05	         4x4x2x2	N4quda13CalculateYhatIL19QudaFieldLocation_s2EfNS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEES5_NS3_IfLi64ELi1ELS4_13ELb1EfEELi64ELi4ELi2ELb1ELb1EEE	GPU-offline,vol=64stride=64precision=2geometry=8Nc=64,GPU-device,comm=0011,mma,compute_max	# 33985.25 Gflop/s, 21324.08 GB/s, tuning took 0.001138 seconds at Mon Jul 11 18:32:48 2022
  0.00515184	 0.000328283	     98.9581	         561	 9.18332e-06	  bytes=16777216	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,54	# 0.00 Gflop/s, 1826.92 GB/s, tuning took 0.000944 seconds at Mon Jul 11 18:32:46 2022
  0.00414515	 0.000264135	     98.9583	        1127	 3.67804e-06	        8x16x4x4	N4quda4blas9axpyZpbx_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 213.82 Gflop/s, 1069.09 GB/s, tuning took 0.008551 seconds at Mon Jul 11 18:32:08 2022
  0.00404275	  0.00025761	     98.9586	          24	 0.000168448	     64x64x16x16	N4quda11SpinorNoiseIfLi4ELi3EL16QudaFieldOrder_s4EEE	GPU-offline,vol=1048576,parity=2,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,uniform	# 0.00 Gflop/s, 597.59 GB/s, tuning took 0.264576 seconds at Mon Jul 11 18:26:51 2022
   0.0040172	 0.000255982	     98.9588	         275	  1.4608e-05	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIdsLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IsLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=2geometry=4Nc=3,vol=1048576stride=557056precision=8geometry=4Nc=3,ghost	# 0.00 Gflop/s, 2145.02 GB/s, tuning took 0.051015 seconds at Mon Jul 11 18:25:02 2022
  0.00395677	 0.000252131	     98.9591	        1122	 3.52653e-06	   bytes=2359296	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,81	# 0.00 Gflop/s, 669.01 GB/s, tuning took 0.000746 seconds at Mon Jul 11 18:31:42 2022
  0.00392872	 0.000250344	     98.9593	         374	 1.05046e-05	          131072	N4quda15TransformReduceINS_7maximumIfEENS_7complexIfEEjNS_8abs_max_IffEENS_8identityEEE	GPU-offline,batch_size=2	# 0.00 Gflop/s, 199.64 GB/s, tuning took 0.023746 seconds at Mon Jul 11 18:32:48 2022
  0.00389215	 0.000248014	     98.9596	        1122	 3.46894e-06	   bytes=2359296	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,80	# 0.00 Gflop/s, 680.12 GB/s, tuning took 0.000679 seconds at Mon Jul 11 18:31:42 2022
  0.00375066	 0.000238998	     98.9598	         187	  2.0057e-05	         3145728	N4quda15TransformReduceINS_7maximumIfEENS_7complexIsEEjNS_8abs_max_IfsEENS_8identityEEE	GPU-offline,batch_size=2	# 0.00 Gflop/s, 1254.71 GB/s, tuning took 0.124844 seconds at Mon Jul 11 18:32:46 2022
  0.00370565	  0.00023613	     98.9601	        1127	 3.28807e-06	        8x16x4x4	N4quda4blas6caxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 239.18 Gflop/s, 717.53 GB/s, tuning took 0.008496 seconds at Mon Jul 11 18:32:08 2022
  0.00349935	 0.000222984	     98.9603	         187	 1.87131e-05	         4x4x2x2	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi8192ELb1ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s2ELb0EsEENS3_IfLi64ELi1ELS4_2ELb1EsEEEEEE	GPU-offline,vol=64stride=64precision=2geometry=8Nc=64,vol=64stride=64precision=2geometry=8Nc=64,fine-grained,ghost	# 0.00 Gflop/s, 672.41 GB/s, tuning took 0.145083 seconds at Mon Jul 11 18:32:49 2022
  0.00349559	 0.000222744	     98.9605	         187	  1.8693e-05	         4x4x2x2	N4quda12ExtractGhostIsLi64ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s2ELb0EsEEEE	GPU-offline,vol=64stride=64precision=2geometry=8Nc=64fine-grained,inject	# 0.00 Gflop/s, 168.28 GB/s, tuning took 0.122559 seconds at Mon Jul 11 18:32:49 2022
  0.00342951	 0.000218534	     98.9607	         992	 3.45717e-06	       16x16x4x4	N4quda4blas3ax_IfEE	GPU-offline,vol=4096,parity=2,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 113.74 Gflop/s, 909.91 GB/s, tuning took 0.009416 seconds at Mon Jul 11 18:32:46 2022
  0.00336865	 0.000214655	     98.9609	        1091	 3.08767e-06	   bytes=1572864	cudaMemsetAsync	zero,color_spinor_field.cpp,465	# 0.00 Gflop/s, 509.40 GB/s, tuning took 0.016879 seconds at Mon Jul 11 18:28:21 2022
  0.00294679	 0.000187774	     98.9611	         257	 1.14661e-05	        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=16,Nyw=1	# 1097.40 Gflop/s, 1234.58 GB/s, tuning took 0.011257 seconds at Mon Jul 11 18:33:24 2022
  0.00276061	  0.00017591	     98.9613	         361	 7.64712e-06	      bytes=2208	cudaMemcpyHostToDevice	paths,gauge_force.cuh,50	# 0.00 Gflop/s, 0.29 GB/s, tuning took 0.000898 seconds at Mon Jul 11 18:37:02 2022
  0.00247483	   0.0001577	     98.9615	         187	 1.32344e-05	     bytes=65536	cudaMemcpyHostToDevice	BatchInvertMatrix,blas_lapack_cublas.cpp,117	# 0.00 Gflop/s, 4.95 GB/s, tuning took 0.000978 seconds at Mon Jul 11 18:31:40 2022
  0.00245653	 0.000156534	     98.9616	         187	 1.31365e-05	         4x4x2x2	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi8192ELb1ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEENS3_IfLi64ELi1ELS4_13ELb1EsEEEEEE	GPU-offline,vol=64stride=32precision=2geometry=1Nc=64,vol=64stride=32precision=4geometry=1Nc=64,fine-grained	# 0.00 Gflop/s, 239.47 GB/s, tuning took 0.091985 seconds at Mon Jul 11 18:32:48 2022
  0.00243646	 0.000155255	     98.9618	         325	 7.49681e-06	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsfLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IfLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=4geometry=4Nc=3,vol=1048576stride=557056precision=2geometry=4Nc=3,ghost	# 0.00 Gflop/s, 2507.82 GB/s, tuning took 0.039677 seconds at Mon Jul 11 18:22:40 2022
  0.00240454	 0.000153221	     98.9619	         187	 1.28585e-05	         4x4x2x2	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi8192ELb1ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi64ELi1ELS4_13ELb1EsEEEEEE	GPU-offline,vol=64stride=32precision=2geometry=1Nc=64,vol=64stride=32precision=2geometry=1Nc=64,fine-grained	# 0.00 Gflop/s, 163.09 GB/s, tuning took 0.069617 seconds at Mon Jul 11 18:32:48 2022
  0.00236344	 0.000150602	     98.9621	         187	 1.26387e-05	         4x4x2x2	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi8192ELb1ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi64ELi1ELS4_13ELb1EfEEEEEE	GPU-offline,vol=64stride=32precision=4geometry=1Nc=64,vol=64stride=32precision=2geometry=1Nc=64,fine-grained	# 0.00 Gflop/s, 248.90 GB/s, tuning took 0.070087 seconds at Mon Jul 11 18:32:48 2022
  0.00203524	 0.000129689	     98.9622	         748	 2.72091e-06	    bytes=524288	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,80	# 0.00 Gflop/s, 192.69 GB/s, tuning took 0.000719 seconds at Mon Jul 11 18:32:46 2022
  0.00201677	 0.000128512	     98.9623	         748	 2.69622e-06	    bytes=262144	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,80	# 0.00 Gflop/s, 97.23 GB/s, tuning took 0.000639 seconds at Mon Jul 11 18:32:46 2022
  0.00200086	 0.000127498	     98.9625	         748	 2.67494e-06	    bytes=262144	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,81	# 0.00 Gflop/s, 98.00 GB/s, tuning took 0.000577 seconds at Mon Jul 11 18:32:46 2022
   0.0019992	 0.000127392	     98.9626	         748	 2.67273e-06	    bytes=524288	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,81	# 0.00 Gflop/s, 196.16 GB/s, tuning took 0.000633 seconds at Mon Jul 11 18:32:46 2022
  0.00178641	 0.000113833	     98.9627	         187	 9.55301e-06	      bytes=1024	cudaMemcpyHostToDevice	BatchInvertMatrix,blas_lapack_cublas.cpp,117	# 0.00 Gflop/s, 0.11 GB/s, tuning took 0.000837 seconds at Mon Jul 11 18:32:48 2022
   0.0017621	 0.000112284	     98.9628	         187	 9.42298e-06	     bytes=16384	cudaMemcpyDeviceToHost	BatchInvertMatrix,blas_lapack_cublas.cpp,141	# 0.00 Gflop/s, 1.74 GB/s, tuning took 0.002450 seconds at Mon Jul 11 18:31:40 2022
  0.00175351	 0.000111737	     98.9629	         187	 9.37708e-06	     bytes=16384	cudaMemcpyDeviceToHost	BatchInvertMatrix,blas_lapack_cublas.cpp,125	# 0.00 Gflop/s, 1.75 GB/s, tuning took 0.002637 seconds at Mon Jul 11 18:31:40 2022
  0.00165696	 0.000105584	      98.963	         187	 8.86073e-06	       bytes=256	cudaMemcpyDeviceToHost	BatchInvertMatrix,blas_lapack_cublas.cpp,141	# 0.00 Gflop/s, 0.03 GB/s, tuning took 0.001106 seconds at Mon Jul 11 18:32:48 2022
  0.00164719	 0.000104961	     98.9631	         187	 8.80849e-06	       bytes=256	cudaMemcpyDeviceToHost	BatchInvertMatrix,blas_lapack_cublas.cpp,125	# 0.00 Gflop/s, 0.03 GB/s, tuning took 0.001067 seconds at Mon Jul 11 18:32:48 2022
  0.00113312	 7.22038e-05	     98.9632	         374	 3.02972e-06	   bytes=1048576	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,54	# 0.00 Gflop/s, 346.10 GB/s, tuning took 0.000712 seconds at Mon Jul 11 18:32:46 2022
 0.000882806	 5.62538e-05	     98.9633	          48	 1.83918e-05	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIdfLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IfLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=4geometry=4Nc=3,vol=1048576stride=557056precision=8geometry=4Nc=3,ghost	# 0.00 Gflop/s, 2044.45 GB/s, tuning took 0.058463 seconds at Mon Jul 11 18:26:49 2022
 0.000738596	 4.70644e-05	     98.9633	         187	 3.94971e-06	       16x16x4x4	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeCoarseDiagonal,GPU-device	# 49.78 Gflop/s, 398.22 GB/s, tuning took 0.031112 seconds at Mon Jul 11 18:31:38 2022
